"","OTU_1931","OTU_2222","OTU_6378","OTU_9477","OTU_9514","OTU_9562","OTU_11297","OTU_12570","OTU_15054","OTU_15382","OTU_15462","OTU_17538","OTU_18951","OTU_19191","OTU_23235","OTU_28952","OTU_35049","OTU_44126","OTU_46159","OTU_50448","OTU_51831","OTU_58295","OTU_58296","OTU_58301","OTU_59566","OTU_64396","OTU_67513","OTU_68416","OTU_70379","OTU_70628","OTU_70974","OTU_72003","OTU_73021","OTU_73887","OTU_74059","OTU_74211","OTU_74391","OTU_74655","OTU_79234","OTU_83011","OTU_86715","OTU_88035","OTU_88701","OTU_92034","OTU_92131","OTU_92289","OTU_94166","OTU_98605","OTU_102425","OTU_104043","OTU_105974","OTU_107258","OTU_108747","OTU_114821","OTU_114946","OTU_125439","OTU_131765","OTU_132150","OTU_142000","OTU_144643","OTU_145149","OTU_162077","OTU_164515","OTU_180927","OTU_200359","OTU_204197","OTU_204845","OTU_236623","OTU_239506","OTU_244707","OTU_247733","OTU_248474","OTU_248759","OTU_255669","OTU_332405","OTU_361804","OTU_370058","OTU_370431","OTU_389328","OTU_399586","OTU_423742","OTU_428237","OTU_469893","OTU_469920","OTU_470213","OTU_470477","OTU_470738","OTU_470747","OTU_470805","OTU_470993","OTU_471122","OTU_471141","OTU_471156","OTU_484296","OTU_484401","OTU_484462","OTU_500281","OTU_515620","OTU_516119","OTU_521268","OTU_526804","OTU_528842","OTU_529659","OTU_529857","OTU_530801","OTU_535825","OTU_539347","OTU_540352","OTU_543491","OTU_544531","OTU_554755","OTU_561636","OTU_566658","OTU_568929","OTU_570119","OTU_571665","OTU_588912","OTU_590169"
"OTU_471141",-89292.7504970439,3111.73957515827,-89683.9231413174,-108321.382998483,4894182.41665359,277882.357649244,53495.2537278292,14086.2058284937,-1584193.63679171,1285248.41151311,22943.3008685188,-691115.643253283,-193231.551954167,296533.718529273,44230.3319076022,-835678.833241773,1334834.66017894,163826.765813844,251677.878080364,-2225.74450635693,315347.825040548,-452043.659865013,-233665.268573746,244915.796238162,-95537.1954298122,-756399.815256632,379117.547336891,-24564.3913174279,87678.9954481243,14765.7480641448,-2590180.48610893,112632.01913619,-716324.03693821,2240.68721550777,-34975.7231988699,-60880.1717809868,496527.385052059,746871.080063308,516089.945652174,-137492.554661749,-17938.202937791,-40240.7410924502,-44813.3472244022,-13118.2244545597,326762.754800398,-33674.722571025,246955.68244127,-127799.956142416,-89209.7842829488,-115590.856118872,77079.9717600586,3895871.85499398,5982561.44961544,-866749.12624915,-2696570.07140428,2521.5313137655,-255093.92223879,24537.8859022655,-33109.1498064145,84477.1089703343,-1149698.07494899,-140503.444370324,-50678.3492256579,-45038.295283315,-380687.528383823,-244009.57010935,-1149220.09332653,1552.70828755297,-17858.0313660859,895378.96807147,-47569.9181839586,254079.497370899,167383.917935437,73100.1054125464,-1441982.77324334,-52898.325132109,56635.3065583634,2942396.70588081,-66858.395921624,3462.57347093601,-1242810.83742741,183122.006631612,-71805.1141108146,-126130.230733009,-284159.58546539,3144778.1272694,153474.782307853,491885.890192539,-10465.2047428452,-12321.8908465442,11759.1212394705,15877293.4709622,199598.915450217,-2977.38256683932,-141618.064576466,-24699.5200517972,41466.3559488306,51281.1944226443,-121257.085726992,-166385.342110082,785569.076767122,3545622.65295872,1105262.8595197,-39050.7026500288,35610.1623894731,-140610.210262648,-245879.107753885,5271593.57443886,896596.724781562,-25746.4891958353,340232.361076231,4803329.87083399,-12389.8541176163,185658.238803432,-580797.386752472,-73838.2837466646,-52121.8611808717,58817.9142599278
"OTU_471156",27678.609820541,20280.965049966,7955.47899335531,59415.3099591901,740372.902775598,53645.17856956,6904.48069376864,10484.4884110291,253485.180099932,384180.548657982,16356.7578742217,79504.5099408779,288471.614529378,71415.5020012557,14863.6054387066,709699.673324439,718259.414377649,30517.4827081044,109679.858303249,11336.8849735782,46052.562627531,161722.386399309,186770.502943023,145961.38391409,54368.2723800555,398275.777167373,89616.7138073563,30550.2614712499,8763.2166326584,473.281078323654,332119.393619526,22003.7248077225,218570.749882279,12993.9605504107,10783.361350913,-4787.42416156543,-115992.321090357,-105974.070593313,191818.097826087,22491.8477737665,66943.9076021556,-10005.4423559881,-2809.7849238738,64441.2633155444,1222054.18497881,16383.0281222205,35858.5352377963,138335.964435201,-8476.25994087794,344189.772772459,56216.9765735363,342029.894914456,1494271.35029823,276601.850939151,1388334.63242296,-6385.23753466227,7617.89399884895,8697.71951028096,4489.69544289227,25052.4402631717,2058654.38605923,111356.796107361,10596.7238005546,-20114.3227646105,-121122.284923874,208098.84821849,-10083.6598780934,24168.1506566211,35974.0406660388,433091.269437032,6275.93573745618,59049.6861560195,59676.1227960027,92785.4155156176,4011710.94600534,27557.4089755664,7651.41280803642,583281.341076754,47259.0203657197,6791.18193114634,391335.822385287,-32281.7144744415,13290.035329357,30212.6463271072,72245.6850311306,467767.855752629,18886.4015199079,176555.442447549,4301.47251870455,5608.3557526291,23293.4555930519,199598.915450217,4037881.34581175,-22035.8439543766,13470.1879087532,65167.0238319468,-48169.254080992,-23491.7840213467,37565.4144561293,2979189.77691885,108139.287552974,693551.554478627,939990.976586616,92834.0103071208,62473.6750117721,166460.835125307,347074.634214932,724435.224362999,-26164.9486475174,95803.1298200178,62656.7419426568,27492.0503322346,13934.0792654214,56957.6925783498,1332070.76162821,20899.8204625124,1381.23388531366,119777.085347669
"OTU_484296",918.796774446712,-2179.42934128604,11971.0703971119,7523.85929733689,1375.33914089886,511.649387851201,11976.6818003453,5538.78968503113,55067.5036362685,-8145.34950034008,37005.6208993879,45343.9341678439,29297.100258986,8160.11068382776,3704.46273478784,-34068.7652906399,50538.0399727934,-1132.15902788678,3919.09246324491,7252.93038769424,296.145764662795,26888.8822398368,31078.0365981269,17982.0644587454,8980.72011196568,181314.937712552,-5085.44873907811,4193.53841626118,-359.645633861769,8186.06966462617,11296.843234971,-743.597917647674,61980.030999843,5250.26761889813,10873.1075446032,1729.89394652854,-3548.08992570502,4495.60044210747,-2524.23188405797,12416.302425051,-1241.53330194109,20098.2878014964,16881.6277795218,8893.24115785068,26330.6403625804,12545.3287814576,1186.9091194475,35015.0960733532,25320.1527886779,1740.82330089468,525.118244127034,43727.0891932193,23006.2801627165,6281.73215874012,-41212.0609925182,1259.24523884267,284.184167843876,110.970988332549,2151.7386857113,-444.216161774708,-1610.8639538534,7099.10839480982,2421.11416313504,58072.5623136085,7363.42488097107,47605.3749280594,85087.4949510804,1796.77394966777,-2735.66403756605,6147.5313399257,7467.30773557265,6337.46079893266,298.262753099984,-98.3394025009156,392208.037435254,3541.3803955423,-56.8401742269659,6711.59978810234,15844.5754329514,5693.26658557003,-79429.1713624235,7641.01570920316,8084.21230314446,7291.92734003035,39099.4212708628,5024.95253230785,-884.138165123215,-2406.2925888139,10176.5942290588,14086.0068801339,-992.362933605399,-2977.38256683932,-22035.8439543766,103088.866923037,36277.3277481295,7532.960968974,3477.09640035578,-109.765683042955,9843.55916130383,-3614.85312352849,-2817.48677601632,14846.9160388217,12129.4384711976,8205.55994610998,-5125.47049128865,1424.24067388688,-5075.24785486318,-42268.9457829749,5379.84916025742,10955.112371161,940.149544812431,-11217.8097106681,3638.04706220897,-1704.99973839795,-11543.8145110658,2256.92192486789,2868.73024904515,4542.63018626066
"OTU_484401",3598.33761052687,-397.677549311987,18233.4642782399,10933.7669125726,94007.1876602313,5152.09977502224,8053.67263119343,2481.26120964788,61475.6050463036,-17389.0944775807,18511.2654476011,54675.9323889499,31006.0096269555,-2721.48586040915,935.893371004029,26730.1646392508,32572.6265761524,-1914.14208915398,-3665.86246272171,4991.77690577094,-1648.13935541255,17676.079723225,24901.8941950505,19375.6826767122,11315.0199209962,175695.352835766,-10751.9612174959,4605.44852979647,-1299.76308010255,7559.98385915346,116554.21932716,-1261.49257050175,65427.7640872704,3606.67128394287,7190.6617223879,4111.29906346466,-6009.09551090881,-11734.523347983,-15739.8007246377,11292.9531209125,820.160806780725,10580.0041071522,10446.5741511013,3782.53942342908,-4942.9147831319,8101.32794433108,4968.25784806153,31878.061476482,15860.2523936588,20136.0128185005,-1691.45387955842,37019.5571208078,-86184.8610500706,91864.9958274473,148961.219811123,2166.12184115523,4541.41789619631,521.601501595773,7571.78712133103,-1308.34303876942,108072.861965678,14328.3085726992,4689.09051430963,24439.1833437974,31386.7879192173,59598.7211583739,72291.1224166797,2294.00644849056,-124.805982838905,78.096740438445,6372.95699262282,-4418.54116308272,1522.78608800293,-294.788586302517,364746.852665725,6279.6776147125,689.629623816251,-65452.5365327264,16076.2513080103,3238.76030712081,44028.1217103542,7015.63524826035,8925.62611834877,4806.90256631612,28884.6719510281,-15686.9847747606,1325.99734473918,-4095.28076440119,4963.18473028829,7641.23623973212,310.580939674567,-141618.064576466,13470.1879087532,36277.3277481295,28907.0474022916,8491.23385915346,889.260097839167,-1772.87080782713,13207.2476194213,79879.8511745932,-11188.7692015905,-39377.3320776435,-16696.1667974677,9413.89097734526,-1247.39959713284,4346.87734787841,9760.73846334955,165079.909681892,-6979.62585674672,10899.9455475331,-1249.96213310312,-63691.4421728666,2646.70297703134,-2688.84110291425,27592.2196018417,3081.19962852509,3552.33298017056,3984.32296081201
"OTU_484462",2532.77508763669,153.386019986397,14447.0937712552,10580.8145633862,35511.0393711087,2548.41418144718,7302.01836446398,2939.65550933919,54191.7865327264,10781.7042458013,8528.86401925391,21609.0075995396,35571.4146523309,3012.88268456025,2044.2443493957,1661.38382252917,65863.4157510595,343.606851357715,2214.04332129964,2406.0184821849,1643.94316695443,32012.885719144,33652.4975540208,32873.7144352012,13417.3596766599,75226.8536205724,607.457986710616,1797.47053052896,2569.95114581698,8797.60590959033,34849.2132449118,733.584850625229,32609.2129963899,3570.09364045414,4230.98077224925,2522.33250928687,699.899100088945,14380.7449510804,-2121.96739130435,9082.14418197039,1303.44420028253,2918.85131847434,2493.39545074033,2523.57561607283,26937.3986292053,5352.96052425051,2397.98221106053,40266.7712813268,2970.5431250981,13455.689543766,2649.89715115367,182188.913762884,26583.2227279862,13769.4084916026,61673.608041647,3092.32889917857,10.9641212787108,1061.95592005441,5861.31223512792,581.477554544028,34412.0421048501,6223.90612410401,3736.25981007691,3704.22669125726,14987.5838565374,28655.4095772511,24394.2461936902,1183.57620467744,416.408295401036,22283.7932820593,3424.99458483755,1366.97518704547,3584.61216187935,5577.61040914561,487455.0892717,5268.00272066133,1765.04555799717,32626.6212133103,12831.9595955632,5204.03364202375,31812.5695338251,13774.5352247162,5798.48079840946,8040.23824098781,27598.0116936117,14518.79592424,2341.95626013708,4001.35016742531,1779.3049495108,3886.33940250092,554.235860409146,-24699.5200517972,65167.0238319468,7532.960968974,8491.23385915346,15958.138518286,1226.32590383509,796.508855229425,5823.90418824884,76232.7984486998,-475.989326636321,10091.9710668132,31662.6790404437,11929.1722387904,1130.62072934652,1048.37970229687,8518.56745408884,124317.69264375,938.864019253911,5964.49758018103,3059.70040025114,-6383.06537435253,1365.97011196568,1720.81398786166,16287.1539266468,3156.30934442526,1223.94065557474,5275.90008109664
"OTU_500281",1245.93405012295,4534.26972479464,-497.345353947575,-1948.52227541464,15486.5047480772,1305.01390414901,-309.824216501857,610.842227803066,2145.19162350233,-10483.3720111966,1602.48400303458,6253.1349997384,18285.1564641867,12534.6557578611,2336.30014911317,8287.54647360435,16726.0144665934,-608.352744205515,5060.21334955266,416.045662637995,2924.13709255481,2832.48027520536,-4984.17802019568,-4528.53445299011,1655.21276094805,144260.557722493,9434.57757808821,-404.47351279234,4611.77914246848,10301.3222806467,-14074.1402840998,-520.142089153979,-8493.89215455449,1700.37048082457,-619.261418929524,-201.712342384764,26900.925378015,41828.4732511903,24992.768115942,599.193663998326,4496.70627321718,1313.35713911997,1417.90477685345,-898.247632501439,-2700.19906608068,2852.04690524774,683.020195678334,1067.0615811228,1639.20920316015,-11420.6636320829,788.374287134411,139969.499502956,-52500.964029718,2987.57844137498,-22267.275898603,5186.14034950034,-985.94471040653,557.450086328677,3395.24204729765,-1170.5236226652,-87345.2717783707,-1486.1899492492,560.765290639879,2017.07552451211,58748.98086381,-1356.03943650918,50.413762883901,1152.3988646471,2623.2771935332,-10577.8338565374,705.913095798671,11624.2985664208,8713.91624810339,3236.17365144143,229509.216318736,224.859912101711,1428.40771987652,103460.388452885,5464.20867995605,9264.26845602469,189540.112959766,17137.4188118035,509.088892376916,1426.48796630566,11767.7703133993,29216.1019332392,3743.21427823994,18677.1427169989,1781.18759483074,818.938889760896,-48.4410872181238,41466.3559488306,-48169.254080992,3477.09640035578,889.260097839167,1226.32590383509,26985.1855020143,11117.5912467954,-1718.75791346204,-68004.7886778632,-465.750523204102,15220.9506226129,5655.93637838121,2008.956887982,13367.1576937163,-2964.54422382671,-3058.33461518338,186650.330141788,10917.621684194,-1415.32770888924,3052.76990791608,101443.941610422,363.51570920316,-1227.41028357662,-19881.1487076859,-341.811554962591,1862.99271438288,-1396.56475958772
"OTU_515620",688.477449903207,6113.9887118715,-3938.01990791608,-3588.67981216973,-12916.5492204259,-326.546329723225,-3706.83449746246,1101.47102757286,-15281.4537356773,-1909.78415214775,-1218.89698111233,-11877.0584811385,9999.39501909695,16070.9234814001,3221.60236488254,5708.42062993774,17420.5069586146,253.529234029195,10267.281627688,-556.407131271909,4300.52251085649,3934.02578088212,-4428.42561345681,-7932.85724376079,875.097616805316,136035.058860461,13994.4982865066,-257.58182912154,3048.4147700518,8719.0559566787,-23182.6663135039,272.676149741014,-21024.8789174907,700.133260084759,-1731.23430387694,-743.951708261393,28985.8458248313,11237.9376471512,29548.1847826087,-836.74650761262,5203.56973002668,515.921283942866,-174.790208235233,951.670970020405,40602.9769397792,4351.08479830482,-610.426398262962,533.068696698582,-344.814707267305,-10923.6912572595,1994.07005702925,206177.816996285,-17196.62244284,-26769.7675796578,-13922.6870585465,4739.34819232983,-3267.8121043269,1095.49080468791,1482.83643331764,-391.469994244755,-93670.5257939622,-1195.86118087166,-479.599918903364,-1849.20183906242,73440.9815308952,-28631.8685842097,-29338.8399126249,794.793308219536,4821.14333176372,-5045.97314654947,2.48970595929472,18958.4001726574,8357.90119290535,7955.71451368179,145832.422984356,-31.6098074608905,2245.37622298959,135279.120807827,318.940407052791,5338.56533511223,213941.412847277,15853.5199733166,-890.667111390153,3062.77342646366,4606.77779521791,41926.5632946162,4153.99111861037,25852.9358290169,1725.34977502224,38.8169178046356,1590.64441741223,51281.1944226443,-23491.7840213467,-109.765683042955,-1772.87080782713,796.508855229425,11117.5912467954,17352.3298017056,-3962.18125098101,-6266.1247318579,4857.1971433056,39589.2213414953,24801.637118715,3315.72866635274,18408.9121671114,-3095.64950557212,-2972.92714382881,137217.117066918,6972.83490294564,-1195.32218908596,4754.62478417831,120674.767134934,-119.964879924659,-112.451525139957,-2175.74448019672,-1340.32565531314,516.111887197196,1175.07025323079
"OTU_516119",3411.3377674881,-532.796682885994,17672.0887484958,7438.48415999581,141731.936901585,7306.17314131743,6066.67870036101,943.177523151782,75413.5261994454,-5478.23758698268,8761.15060430074,46951.5077565008,34687.2716475697,-3130.72058284937,-582.345118505729,43923.7605294825,45164.6778239941,-834.877060116151,-4202.3685842097,3986.23684141684,-210.899322450688,24259.7495814367,27760.7408308481,25660.6760843405,12143.6161513106,109428.252733741,-9366.55263433265,2436.3680610056,-1728.79520483441,5792.5056375242,98028.1771830691,-466.784845393188,63921.3934102443,2535.33050803118,5253.68720242767,2461.81402710197,-7485.53060743996,-13279.9231543975,-14494.1376811594,9645.42766703291,3129.51360330665,4584.9953827238,4692.17064301784,1960.84714592162,6257.73320514833,3554.99853502851,7636.82857217601,32490.7972453304,6794.52485219484,19171.2963297232,-1440.61353529012,30216.4511196568,-53985.6058180296,109773.814681107,144538.763145503,886.296735206404,6552.45340867472,629.766441688903,7653.76863914613,-595.501020247999,173118.808402658,11275.9916156543,4095.6832522367,7150.61125935227,-129.354719300999,52566.6222073981,65696.26020248,2567.50379322974,258.273334902946,9501.31734944802,4021.40159838853,-6281.04872338199,2772.75098100769,167.187660231256,428279.432088108,5329.90690891017,794.971603097368,-76408.7150107257,16746.0197378747,998.162925757338,69579.2465730131,2638.93654842254,6610.03305341914,7380.82439962329,25459.667856956,-2847.9799612829,1527.88206979543,-783.077133364726,1016.84950034008,2955.94032857218,1048.33746664574,-121257.085726992,37565.4144561293,9843.55916130383,13207.2476194213,5823.90418824884,-1718.75791346204,-3962.18125098101,15500.5399466332,103588.055891278,-7615.75149113169,-24327.61989222,-7389.23132161356,6162.21698582117,-2630.89042798096,8629.15312876053,13764.5285931042,165058.419164966,-5199.01606236593,7670.81131952075,545.639708575315,-59610.04974363,2314.87792340292,-883.142677758594,36294.1031758489,4341.91623502328,2163.03666352744,3754.24134097211
"OTU_521268",12155.2300266834,42706.7358342489,120506.027101972,55532.0482001779,2904870.13095799,161793.683160676,63685.2095824831,23318.0675848899,221000.55862502,703686.988751112,49237.2732302621,244510.527232774,263499.465847852,-8248.27377962643,23898.7309422906,1223879.46372888,1102679.21240779,51610.1609245017,67818.0434521007,25121.0483702192,60647.4911316905,9262.1663396641,329608.420486057,179046.835256108,71240.8316852404,1396763.86751164,108918.012321457,38321.0331318998,31432.4393214043,-95830.4841599958,483975.335661592,42199.288900225,401966.37245592,1354.95340867472,29866.3518678386,8489.09950034008,-262185.554256265,-281149.938039554,277199.047101449,49548.4328467535,143770.367511641,11839.165437137,10050.6969471041,59561.2318055774,1736849.21740438,39570.3811018678,136352.340030346,208848.69134882,19980.1901585308,756562.346204154,26212.7527860618,637821.398066761,2722914.03712133,1870303.30358918,3976419.6967509,-10082.4445796055,77849.737377701,14335.2052137289,18212.4016768691,50246.8658243081,3870249.91824936,167825.133508607,21615.2588813896,16601.2787239052,110444.287526814,501406.612345001,-121459.335779313,8280.12139643175,57891.2111651755,746327.114097735,8999.78895254539,-5744.47092293204,69456.2499738398,82064.8523387223,4367069.71234239,40354.8349945064,16127.038390101,949725.627086276,-57317.449366923,-28970.4714461361,1347904.89564694,-38667.1710615811,26133.107910846,-115791.125752106,154235.440354732,635391.916470465,27299.8888452885,144949.472008581,-1869.8465180767,9407.5867603202,110670.400421179,-166385.342110082,2979189.77691885,-3614.85312352849,79879.8511745932,76232.7984486998,-68004.7886778632,-6266.1247318579,103588.055891278,8323672.70614242,264649.204677445,1340169.50846283,911911.351096113,126241.265421441,114295.569638466,251630.660505938,248383.386242348,1560572.78331502,-104905.650682781,181856.763485586,72832.8359362737,76792.9238868833,8335.9871684194,100527.034819233,2110519.57879454,16576.4984173076,12573.7914377649,185795.1759797
"OTU_526804",-8552.32324857427,951.200740333804,-7620.21655417778,-8736.92319363784,126619.963938157,8446.87954533564,540.524001988176,5230.18654842254,-214416.305041072,237078.005402082,1690.49812954534,-57243.873214566,-78124.9985088683,16065.6518730707,9425.58375189661,-91278.9468424633,100142.834340501,22307.4103620572,28293.4182885994,1997.40322032125,18891.5933134516,-25646.4869722179,13518.0131978235,-2000.00327002564,-11168.568108094,-88963.8328232093,44450.0331711401,-394.318670538377,2431.72221786219,-4493.94584837545,-231719.756670852,16592.2149976456,-53654.5632815361,202.417647674358,-4259.43537121331,-4995.12554282426,29608.6573667138,2131.01352482603,43903.8623188406,-6712.00316538482,6319.64543766023,-5683.38029090148,-3971.88101030712,10864.9903730445,203106.194841208,4632.29559723748,8798.45435044211,8478.25231517815,-8419.84055354994,12386.5643279443,9321.20407575995,115602.848846335,1145128.95572385,6914.16660126615,-168355.466671899,-2565.50128185005,-25454.2065478993,862.809357505363,-11563.8568644378,19327.5833856537,54347.4453513316,-2191.40072202166,-3863.2571678962,-6451.17580965835,-73299.8592711767,-115857.353071208,-144291.855595668,-3195.71860775388,440.208483754513,173522.146954952,-3679.88607230681,18434.1066420761,14707.7045204834,8005.74920211374,-827627.440590174,-3556.55226808978,1810.43140794224,404708.421375504,-10170.0559174384,-1696.43338303772,-185645.138806048,7574.92465860932,-5109.01655940983,-9284.815688275,-7506.22590645111,187608.218686234,8804.38072254487,65193.7499607597,-2207.60645895464,-755.10015434521,4827.01084340501,785569.076767122,108139.287552974,-2817.48677601632,-11188.7692015905,-475.989326636321,-465.750523204102,4857.1971433056,-7615.75149113169,264649.204677445,119509.346230314,383106.362985926,199565.474794642,4854.19242138858,5473.00487887825,1839.24066080678,-14437.5955763093,133850.673599121,50057.2771150526,7752.66389368493,21981.8241249411,292436.534230628,-2981.44357243761,32881.3013524826,43250.0821299639,-8631.1627426359,-5281.76479359598,19782.0349107937
"OTU_528842",-13924.1193559358,11200.1853581332,-30419.4463584995,-30339.6137184116,1536389.2828049,94388.7874352535,10675.1252419819,17687.8727175221,-304136.111167792,677569.555564276,23348.5050881599,-190978.999751478,3139.69597917648,171985.214814524,30907.5612410401,-80485.7078951499,902406.086446398,76848.6830821954,149878.205606132,12773.6458562235,151225.707725109,111705.992178099,112452.731504735,116152.154253649,-9781.89101658557,423191.109284257,233296.837048082,-2270.55777481295,35401.8436404541,64549.4529508711,-721525.559815309,49275.4774499032,-182507.837231204,9903.05046303563,-2954.9563647779,-11065.847198242,271244.974219118,95848.8099199498,357027.884057971,-3783.54239261236,42722.7940668655,-11341.8836132475,-14661.2807644012,31518.3921807147,840079.681617224,11674.0342175483,78663.9626563072,96089.0377884163,-25431.4712630147,52294.6280149636,35930.7931643384,1494746.1279888,3027637.59272485,19678.3864908701,-170399.160819861,4343.49406163344,-59030.9200413331,12316.783929786,-7890.50652697117,41713.9668942604,293733.468437713,5433.45903311882,-12041.5695861456,-11957.92219955,-11998.4148223722,-119952.223722074,-432024.683435358,19010.9155417778,14763.9886072307,473678.587623607,-6987.00260294041,133225.818422016,100666.886765552,56076.0093915136,594392.881258829,-6046.98533720504,24144.9197404908,1653916.67990373,-12240.5684220164,28708.8218490033,320498.644744415,61932.8642939361,-17071.2013812588,75242.6856328154,-10728.1709177,1551435.78661121,38025.3305995919,346673.29203945,-274.055668916444,1830.72139381573,27023.8589441741,3545622.65295872,693551.554478627,14846.9160388217,-39377.3320776435,10091.9710668132,15220.9506226129,39589.2213414953,-24327.61989222,1340169.50846283,383106.362985926,2151551.62590907,795567.799233506,32546.6955475331,34164.1656071784,20748.8495919008,-28612.6880395542,699877.466750379,246753.896392508,24928.566198399,173524.833856537,2058253.77444671,6250.2900251138,93089.1389630095,267440.576649401,-15227.1314811908,-11779.7453304034,80779.3332025323
"OTU_529659",-5123.06644692094,16054.4150970544,-5364.25037932297,4515.72878407367,-512049.716279496,-19576.2190263172,2523.08530842882,21027.3813896301,-135675.405313138,454835.300371475,18404.147190394,-74783.0626013708,47700.3581332078,102151.189504526,28084.0559697588,-31780.0512609219,433241.986239732,40122.3478522472,117962.81244441,8181.1997070057,50620.2809736828,123332.516062366,87976.2236959138,104175.294393868,17519.5571862083,-127101.522026893,168719.936509182,3311.91053209857,31340.8760398682,-17225.8137131795,-431088.216972741,29974.3842934129,-54533.9472087061,11632.9055224193,-5235.83244388636,-5514.22107989327,-13013.446816303,68153.7199811647,162515.282608696,-5312.98780934442,25440.9888426725,-10454.3767069534,-8855.3228823314,68400.7199419243,929177.095589389,13708.2808559619,-15819.945913776,123661.134424214,-13701.3794276147,88916.7701041176,43957.7772066133,889525.358120128,2289399.01457123,-140729.370271543,-416870.829186941,7672.75137341077,-55029.2618767331,4816.4265683043,-32175.8534112907,35845.7194056401,440661.06631612,43125.8294485429,-1536.19625385863,-13896.1472950348,-86805.9569403024,-201502.366792236,-194876.588983938,-4061.45806519123,9196.96321875163,362440.655954063,-1024.43624758018,86785.1437634071,36387.9392560038,52507.9058755821,916936.211191336,5531.34637419557,9616.54036519646,1306305.17042066,-9980.56043007377,25759.5593182651,-126014.757076335,63584.6392115314,138.427680113012,-2275.03986815257,83625.2609349657,500298.232825825,12071.699484644,166956.46044577,2729.48647517397,5124.51543452101,11935.060587035,1105262.8595197,939990.976586616,12129.4384711976,-16696.1667974677,31662.6790404437,5655.93637838121,24801.637118715,-7389.23132161356,911911.351096113,199565.474794642,795567.799233506,1040652.39010098,45053.0658321561,56826.7258802909,56404.6658033799,47096.2786454246,-151618.033825145,84584.9442918432,36400.4983126668,59835.1635928426,440991.899400931,-554.707973630513,64199.2777952179,344362.413815204,-4634.39964945325,-9637.34310416994,75635.5487757024
"OTU_529857",5053.9969261759,2954.41636582431,10420.0008632868,8763.84551090881,68236.4031418406,4202.61004290274,2832.28211165176,2212.14187987234,73228.6805577356,13472.569769267,7909.66326584,24261.0536415005,41091.6815649035,10550.0897033433,2530.45695338251,38084.9859781301,78159.6069036781,719.340645110658,5382.53654580652,2872.81810809397,3614.69337623607,37400.782909538,24345.3925731178,26103.5928687281,11895.2915162455,209538.597106681,8562.25431643384,2932.42488097107,1721.46727358342,16914.5635431382,57500.1133652488,1209.19624077853,28521.8384999738,3842.54460314969,5063.71236854497,877.737155339298,22767.4699157641,938.126039868153,22524.7934782609,9620.45438968241,7654.11159943494,4356.14881232669,3480.27069272223,4064.47920263695,157872.688248836,5446.8398210642,3950.48123005284,29271.5842489405,4594.71447444148,12724.1498979752,2732.58250928687,179900.31377858,18586.8262831581,41622.9438863601,95988.8889891697,4278.88930309214,1391.31451106577,1719.92873960132,8917.92263119343,687.896340187307,63627.6295584157,9055.94137498038,3243.621684194,4461.2458928478,29931.9373593889,26897.6591063674,42120.6018155182,4848.49251818134,3260.72326427039,24038.4387982002,3763.13764191911,7246.9445534453,10054.5619081254,7289.15599330299,545043.647543557,4898.25542824256,2901.62627531,53767.0872835243,13708.0083451054,8987.48344059017,206601.940642495,15133.5599853503,5075.63985245644,13398.0162716476,23358.0744388636,29329.2885863025,5907.50414639251,19168.4264767436,1894.35386909433,3397.94438340397,2763.92320671794,-39050.7026500288,92834.0103071208,8205.55994610998,9413.89097734526,11929.1722387904,2008.956887982,3315.72866635274,6162.21698582117,126241.265421441,4854.19242138858,32546.6955475331,45053.0658321561,21533.7497253178,9075.26216449537,6331.45436352221,11981.817990373,248912.904567572,5587.42413540522,8348.15339036258,5471.61731543975,43607.7032124732,2250.62137027154,2322.50970543609,55040.6341756919,4331.5805865118,1927.31434102443,8159.98969287919
